"order_item_id","return"
47062,1
47063,0
47064,0
47065,0
47066,0
47067,1
47068,0
47069,1
47070,1
47071,0
47072,1
47073,1
47074,0
47075,0
47076,0
47077,1
47078,1
47079,1
47080,1
47081,0
47082,0
47083,0
47084,1
47085,1
47086,0
47087,0
47088,1
47089,0
47090,1
47091,0
47092,0
47093,1
47094,1
47095,0
47096,1
47097,1
47098,1
47099,1
47100,0
47101,0
47102,1
47103,0
47104,0
47105,0
47106,1
47107,1
47108,1
47109,0
47110,0
47111,0
47112,1
47113,1
47114,0
47115,1
47116,0
47117,0
47118,1
47119,1
47120,0
47121,1
47122,0
47123,0
47124,1
47125,0
47126,0
47127,0
47128,1
47129,1
47130,0
47131,0
47132,0
47133,1
47134,0
47135,1
47136,0
47137,1
47138,0
47139,1
47140,0
47141,1
47142,0
47143,0
47144,1
47145,1
47146,1
47147,0
47148,1
47149,0
47150,0
47151,1
47152,1
47153,0
47154,1
47155,1
47156,1
47157,1
47158,0
47159,0
47160,0
47161,0
47162,1
47163,1
47164,0
47165,1
47166,0
47167,1
47168,0
47169,0
47170,1
47171,1
47172,0
47173,1
47174,0
47175,0
47176,1
47177,0
47178,1
47179,1
47180,0
47181,1
47182,0
47183,1
47184,0
47185,0
47186,1
47187,0
47188,1
47189,1
47190,0
47191,0
47192,1
47193,0
47194,1
47195,0
47196,1
47197,1
47198,1
47199,1
47200,1
47201,0
47202,1
47203,1
47204,0
47205,1
47206,1
47207,0
47208,1
47209,1
47210,1
47211,0
47212,0
47213,1
47214,0
47215,1
47216,1
47217,0
47218,0
47219,1
47220,0
47221,1
47222,1
47223,0
47224,1
47225,1
47226,0
47227,0
47228,1
47229,0
47230,0
47231,1
47232,1
47233,0
47234,1
47235,1
47236,0
47237,0
47238,1
47239,1
47240,1
47241,0
47242,0
47243,0
47244,1
47245,1
47246,1
47247,1
47248,1
47249,0
47250,1
47251,1
47252,0
47253,1
47254,0
47255,1
47256,0
47257,1
47258,1
47259,1
47260,0
47261,0
47262,1
47263,1
47264,1
47265,1
47266,0
47267,0
47268,1
47269,0
47270,1
47271,0
47272,1
47273,0
47274,0
47275,1
47276,0
47277,0
47278,1
47279,1
47280,1
47281,1
47282,1
47283,1
47284,1
47285,1
47286,1
47287,1
47288,0
47289,1
47290,0
47291,1
47292,0
47293,0
47294,1
47295,0
47296,1
47297,1
47298,0
47299,1
47300,1
47301,1
47302,1
47303,0
47304,0
47305,1
47306,1
47307,0
47308,1
47309,1
47310,0
47311,1
47312,1
47313,0
47314,0
47315,0
47316,0
47317,1
47318,0
47319,1
47320,0
47321,1
47322,1
47323,1
47324,1
47325,0
47326,0
47327,0
47328,0
47329,1
47330,0
47331,0
47332,1
47333,0
47334,0
47335,1
47336,1
47337,1
47338,1
47339,1
47340,1
47341,0
47342,0
47343,1
47344,1
47345,1
47346,1
47347,1
47348,0
47349,1
47350,1
47351,0
47352,0
47353,0
47354,0
47355,1
47356,0
47357,1
47358,0
47359,0
47360,0
47361,1
47362,0
47363,0
47364,0
47365,1
47366,1
47367,0
47368,0
47369,1
47370,1
47371,0
47372,0
47373,0
47374,0
47375,1
47376,0
47377,0
47378,1
47379,0
47380,1
47381,1
47382,1
47383,1
47384,1
47385,0
47386,0
47387,1
47388,0
47389,1
47390,0
47391,0
47392,1
47393,0
47394,0
47395,1
47396,1
47397,1
47398,1
47399,1
47400,1
47401,0
47402,0
47403,1
47404,1
47405,0
47406,0
47407,1
47408,0
47409,0
47410,1
47411,1
47412,0
47413,0
47414,1
47415,0
47416,0
47417,0
47418,1
47419,1
47420,1
47421,1
47422,1
47423,0
47424,0
47425,1
47426,0
47427,0
47428,1
47429,1
47430,1
47431,0
47432,0
47433,1
47434,1
47435,0
47436,1
47437,0
47438,1
47439,0
47440,0
47441,1
47442,1
47443,1
47444,1
47445,0
47446,1
47447,0
47448,1
47449,1
47450,0
47451,0
47452,0
47453,0
47454,0
47455,0
47456,1
47457,1
47458,1
47459,0
47460,1
47461,1
47462,1
47463,1
47464,0
47465,0
47466,0
47467,1
47468,1
47469,1
47470,0
47471,0
47472,0
47473,1
47474,0
47475,1
47476,1
47477,1
47478,1
47479,0
47480,1
47481,0
47482,0
47483,0
47484,0
47485,1
47486,0
47487,0
47488,1
47489,1
47490,0
47491,1
47492,1
47493,1
47494,1
47495,1
47496,1
47497,0
47498,0
47499,1
47500,1
47501,0
47502,0
47503,0
47504,1
47505,0
47506,1
47507,1
47508,1
47509,1
47510,1
47511,1
47512,1
47513,0
47514,1
47515,1
47516,1
47517,1
47518,0
47519,0
47520,0
47521,0
47522,1
47523,1
47524,0
47525,1
47526,0
47527,0
47528,0
47529,0
47530,0
47531,0
47532,1
47533,0
47534,1
47535,1
47536,0
47537,1
47538,0
47539,1
47540,0
47541,0
47542,1
47543,0
47544,1
47545,0
47546,0
47547,1
47548,0
47549,1
47550,0
47551,1
47552,0
47553,0
47554,0
47555,1
47556,0
47557,1
47558,1
47559,0
47560,0
47561,0
47562,0
47563,0
47564,1
47565,1
47566,1
47567,0
47568,0
47569,0
47570,1
47571,0
47572,0
47573,0
47574,1
47575,0
47576,0
47577,1
47578,1
47579,1
47580,0
47581,0
47582,1
47583,1
47584,0
47585,0
47586,1
47587,0
47588,0
47589,0
47590,0
47591,1
47592,1
47593,1
47594,1
47595,0
47596,1
47597,0
47598,0
47599,0
47600,0
47601,1
47602,1
47603,0
47604,1
47605,0
47606,1
47607,1
47608,0
47609,0
47610,1
47611,1
47612,1
47613,0
47614,0
47615,0
47616,1
47617,0
47618,0
47619,1
47620,1
47621,1
47622,1
47623,0
47624,1
47625,0
47626,1
47627,0
47628,0
47629,0
47630,1
47631,0
47632,0
47633,0
47634,1
47635,1
47636,1
47637,1
47638,0
47639,0
47640,1
47641,1
47642,0
47643,1
47644,1
47645,1
47646,0
47647,1
47648,1
47649,1
47650,0
47651,0
47652,0
47653,0
47654,0
47655,0
47656,0
47657,0
47658,1
47659,1
47660,1
47661,1
47662,1
47663,1
47664,1
47665,1
47666,1
47667,0
47668,1
47669,0
47670,0
47671,1
47672,0
47673,1
47674,0
47675,1
47676,0
47677,0
47678,0
47679,0
47680,1
47681,0
47682,0
47683,1
47684,1
47685,0
47686,1
47687,1
47688,0
47689,1
47690,1
47691,1
47692,0
47693,0
47694,0
47695,1
47696,1
47697,0
47698,0
47699,0
47700,0
47701,1
47702,0
47703,1
47704,0
47705,0
47706,1
47707,0
47708,0
47709,1
47710,0
47711,1
47712,0
47713,0
47714,0
47715,1
47716,0
47717,1
47718,0
47719,1
47720,1
47721,0
47722,1
47723,1
47724,0
47725,0
47726,1
47727,1
47728,1
47729,0
47730,1
47731,1
47732,1
47733,0
47734,0
47735,1
47736,0
47737,1
47738,0
47739,1
47740,1
47741,1
47742,0
47743,0
47744,1
47745,1
47746,0
47747,0
47748,0
47749,0
47750,1
47751,1
47752,0
47753,1
47754,0
47755,1
47756,1
47757,0
47758,1
47759,1
47760,1
47761,0
47762,1
47763,0
47764,0
47765,0
47766,0
47767,0
47768,1
47769,0
47770,0
47771,1
47772,0
47773,0
47774,0
47775,0
47776,1
47777,0
47778,0
47779,0
47780,0
47781,1
47782,0
47783,0
47784,1
47785,0
47786,1
47787,1
47788,0
47789,0
47790,1
47791,1
47792,1
47793,0
47794,1
47795,1
47796,1
47797,1
47798,0
47799,0
47800,1
47801,1
47802,1
47803,1
47804,0
47805,1
47806,0
47807,0
47808,0
47809,1
47810,1
47811,0
47812,0
47813,1
47814,0
47815,0
47816,1
47817,1
47818,0
47819,0
47820,0
47821,0
47822,1
47823,0
47824,1
47825,1
47826,1
47827,1
47828,1
47829,1
47830,0
47831,1
47832,1
47833,0
47834,1
47835,0
47836,0
47837,1
47838,0
47839,0
47840,1
47841,1
47842,0
47843,1
47844,1
47845,1
47846,0
47847,0
47848,0
47849,1
47850,1
47851,0
47852,0
47853,1
47854,0
47855,1
47856,1
47857,1
47858,1
47859,0
47860,0
47861,0
47862,0
47863,0
47864,0
47865,1
47866,0
47867,0
47868,0
47869,1
47870,0
47871,0
47872,1
47873,1
47874,0
47875,0
47876,0
47877,1
47878,0
47879,1
47880,1
47881,0
47882,0
47883,0
47884,1
47885,0
47886,1
47887,0
47888,1
47889,1
47890,1
47891,1
47892,1
47893,1
47894,1
47895,1
47896,0
47897,0
47898,0
47899,1
47900,0
47901,1
47902,0
47903,0
47904,1
47905,0
47906,0
47907,1
47908,1
47909,1
47910,0
47911,0
47912,0
47913,1
47914,0
47915,1
47916,1
47917,1
47918,1
47919,1
47920,0
47921,0
47922,0
47923,0
47924,0
47925,1
47926,1
47927,0
47928,0
47929,0
47930,1
47931,1
47932,0
47933,1
47934,1
47935,1
47936,1
47937,0
47938,0
47939,1
47940,0
47941,0
47942,0
47943,1
47944,1
47945,0
47946,1
47947,0
47948,0
47949,0
47950,0
47951,0
47952,0
47953,0
47954,0
47955,0
47956,0
47957,1
47958,1
47959,1
47960,0
47961,1
47962,0
47963,1
47964,1
47965,1
47966,1
47967,0
47968,1
47969,1
47970,1
47971,0
47972,1
47973,0
47974,1
47975,1
47976,1
47977,1
47978,0
47979,1
47980,0
47981,0
47982,0
47983,1
47984,1
47985,1
47986,0
47987,1
47988,1
47989,0
47990,0
47991,0
47992,0
47993,1
47994,0
47995,1
47996,0
47997,0
47998,0
47999,0
48000,1
48001,0
48002,0
48003,0
48004,1
48005,0
48006,1
48007,0
48008,0
48009,0
48010,1
48011,0
48012,0
48013,1
48014,1
48015,0
48016,0
48017,1
48018,0
48019,1
48020,1
48021,0
48022,0
48023,0
48024,0
48025,1
48026,1
48027,1
48028,1
48029,0
48030,0
48031,0
48032,0
48033,1
48034,0
48035,1
48036,1
48037,1
48038,1
48039,1
48040,1
48041,0
48042,0
48043,1
48044,0
48045,0
48046,0
48047,1
48048,0
48049,0
48050,1
48051,1
48052,0
48053,0
48054,0
48055,1
48056,0
48057,1
48058,0
48059,0
48060,0
48061,0
48062,0
48063,1
48064,0
48065,1
48066,0
48067,1
48068,0
48069,0
48070,1
48071,0
48072,0
48073,1
48074,1
48075,0
48076,1
48077,0
48078,1
48079,1
48080,1
48081,1
48082,1
48083,1
48084,0
48085,0
48086,0
48087,0
48088,0
48089,1
48090,0
48091,1
48092,0
48093,1
48094,0
48095,0
48096,0
48097,1
48098,0
48099,0
48100,0
48101,1
48102,1
48103,0
48104,0
48105,1
48106,1
48107,0
48108,0
48109,0
48110,1
48111,0
48112,1
48113,0
48114,0
48115,1
48116,0
48117,1
48118,1
48119,0
48120,0
48121,0
48122,0
48123,1
48124,1
48125,0
48126,0
48127,1
48128,0
48129,1
48130,0
48131,1
48132,0
48133,0
48134,1
48135,1
48136,0
48137,1
48138,0
48139,0
48140,1
48141,1
48142,0
48143,1
48144,0
48145,0
48146,1
48147,1
48148,0
48149,0
48150,0
48151,1
48152,1
48153,0
48154,1
48155,0
48156,0
48157,0
48158,1
48159,0
48160,1
48161,1
48162,0
48163,0
48164,0
48165,1
48166,0
48167,0
48168,1
48169,1
48170,0
48171,1
48172,0
48173,1
48174,0
48175,1
48176,0
48177,1
48178,0
48179,0
48180,1
48181,1
48182,0
48183,1
48184,0
48185,0
48186,1
48187,0
48188,0
48189,0
48190,0
48191,0
48192,0
48193,0
48194,1
48195,1
48196,0
48197,0
48198,1
48199,0
48200,0
48201,0
48202,0
48203,1
48204,1
48205,1
48206,0
48207,0
48208,1
48209,0
48210,0
48211,0
48212,0
48213,0
48214,1
48215,1
48216,1
48217,1
48218,0
48219,0
48220,0
48221,1
48222,1
48223,1
48224,1
48225,0
48226,0
48227,0
48228,1
48229,1
48230,1
48231,1
48232,0
48233,0
48234,0
48235,1
48236,1
48237,0
48238,1
48239,0
48240,0
48241,1
48242,1
48243,1
48244,0
48245,1
48246,1
48247,0
48248,0
48249,1
48250,1
48251,0
48252,0
48253,0
48254,0
48255,0
48256,1
48257,0
48258,0
48259,0
48260,1
48261,1
48262,0
48263,0
48264,0
48265,1
48266,1
48267,0
48268,0
48269,1
48270,1
48271,0
48272,0
48273,1
48274,0
48275,0
48276,1
48277,0
48278,0
48279,1
48280,1
48281,1
48282,0
48283,0
48284,1
48285,1
48286,1
48287,1
48288,1
48289,1
48290,0
48291,1
48292,1
48293,0
48294,0
48295,1
48296,1
48297,1
48298,1
48299,1
48300,1
48301,0
48302,1
48303,0
48304,1
48305,1
48306,0
48307,0
48308,0
48309,1
48310,0
48311,0
48312,1
48313,1
48314,0
48315,1
48316,0
48317,0
48318,0
48319,0
48320,0
48321,1
48322,1
48323,0
48324,1
48325,0
48326,1
48327,0
48328,1
48329,1
48330,0
48331,1
48332,1
48333,1
48334,1
48335,0
48336,1
48337,1
48338,0
48339,0
48340,0
48341,0
48342,0
48343,0
48344,1
48345,0
48346,1
48347,0
48348,0
48349,0
48350,0
48351,1
48352,1
48353,0
48354,1
48355,1
48356,1
48357,0
48358,0
48359,1
48360,1
48361,1
48362,1
48363,1
48364,0
48365,1
48366,0
48367,0
48368,0
48369,0
48370,0
48371,1
48372,0
48373,0
48374,0
48375,1
48376,1
48377,1
48378,0
48379,1
48380,1
48381,0
48382,1
48383,0
48384,1
48385,1
48386,0
48387,1
48388,1
48389,1
48390,1
48391,1
48392,0
48393,0
48394,1
48395,0
48396,1
48397,0
48398,1
48399,1
48400,1
48401,1
48402,0
48403,0
48404,1
48405,1
48406,0
48407,0
48408,0
48409,1
48410,0
48411,1
48412,0
48413,1
48414,0
48415,1
48416,1
48417,1
48418,0
48419,1
48420,0
48421,0
48422,0
48423,0
48424,1
48425,0
48426,1
48427,1
48428,0
48429,0
48430,0
48431,1
48432,0
48433,0
48434,1
48435,0
48436,0
48437,0
48438,0
48439,1
48440,0
48441,0
48442,1
48443,0
48444,1
48445,1
48446,1
48447,0
48448,0
48449,1
48450,0
48451,1
48452,0
48453,0
48454,1
48455,1
48456,0
48457,0
48458,0
48459,0
48460,0
48461,1
48462,1
48463,0
48464,0
48465,1
48466,0
48467,1
48468,0
48469,1
48470,1
48471,1
48472,1
48473,0
48474,1
48475,0
48476,0
48477,0
48478,1
48479,0
48480,1
48481,0
48482,1
48483,1
48484,1
48485,0
48486,0
48487,0
48488,1
48489,1
48490,1
48491,0
48492,0
48493,1
48494,0
48495,1
48496,1
48497,1
48498,1
48499,1
48500,1
48501,0
48502,0
48503,1
48504,1
48505,1
48506,0
48507,0
48508,1
48509,0
48510,0
48511,1
48512,0
48513,0
48514,1
48515,1
48516,0
48517,1
48518,0
48519,0
48520,0
48521,1
48522,0
48523,0
48524,1
48525,1
48526,1
48527,0
48528,0
48529,1
48530,1
48531,1
48532,0
48533,0
48534,1
48535,1
48536,1
48537,0
48538,0
48539,1
48540,1
48541,0
48542,0
48543,1
48544,0
48545,1
48546,1
48547,0
48548,0
48549,1
48550,1
48551,1
48552,1
48553,1
48554,1
48555,0
48556,1
48557,1
48558,0
48559,0
48560,1
48561,0
48562,1
48563,0
48564,1
48565,1
48566,1
48567,1
48568,0
48569,1
48570,0
48571,0
48572,0
48573,1
48574,1
48575,0
48576,0
48577,0
48578,1
48579,1
48580,1
48581,0
48582,1
48583,1
48584,1
48585,0
48586,0
48587,0
48588,0
48589,1
48590,0
48591,0
48592,0
48593,0
48594,1
48595,1
48596,0
48597,1
48598,0
48599,1
48600,1
48601,1
48602,1
48603,0
48604,0
48605,1
48606,0
48607,0
48608,1
48609,0
48610,1
48611,0
48612,0
48613,0
48614,1
48615,0
48616,0
48617,1
48618,1
48619,1
48620,0
48621,0
48622,0
48623,1
48624,0
48625,0
48626,1
48627,1
48628,1
48629,1
48630,0
48631,0
48632,0
48633,0
48634,1
48635,0
48636,0
48637,1
48638,1
48639,1
48640,1
48641,1
48642,0
48643,0
48644,0
48645,1
48646,1
48647,0
48648,1
48649,0
48650,1
48651,0
48652,1
48653,1
48654,0
48655,0
48656,0
48657,1
48658,0
48659,0
48660,1
48661,1
48662,1
48663,0
48664,1
48665,0
48666,1
48667,0
48668,1
48669,0
48670,0
48671,0
48672,1
48673,0
48674,0
48675,1
48676,0
48677,1
48678,1
48679,0
48680,1
48681,0
48682,0
48683,0
48684,0
48685,0
48686,1
48687,0
48688,1
48689,1
48690,0
48691,1
48692,0
48693,1
48694,1
48695,1
48696,0
48697,1
48698,0
48699,1
48700,0
48701,0
48702,1
48703,1
48704,0
48705,1
48706,0
48707,1
48708,0
48709,1
48710,0
48711,1
48712,1
48713,1
48714,0
48715,0
48716,0
48717,0
48718,1
48719,1
48720,1
48721,1
48722,1
48723,0
48724,1
48725,0
48726,1
48727,1
48728,0
48729,0
48730,0
48731,1
48732,1
48733,0
48734,0
48735,0
48736,1
48737,0
48738,1
48739,0
48740,1
48741,0
48742,0
48743,1
48744,1
48745,1
48746,0
48747,0
48748,1
48749,1
48750,0
48751,1
48752,0
48753,0
48754,1
48755,0
48756,1
48757,0
48758,0
48759,1
48760,1
48761,1
48762,1
48763,1
48764,0
48765,0
48766,1
48767,0
48768,0
48769,1
48770,1
48771,0
48772,1
48773,0
48774,0
48775,1
48776,0
48777,0
48778,0
48779,1
48780,1
48781,0
48782,1
48783,1
48784,0
48785,0
48786,0
48787,0
48788,1
48789,1
48790,0
48791,1
48792,0
48793,1
48794,0
48795,1
48796,1
48797,1
48798,1
48799,1
48800,0
48801,1
48802,1
48803,1
48804,1
48805,0
48806,1
48807,0
48808,0
48809,0
48810,1
48811,0
48812,0
48813,1
48814,1
48815,0
48816,1
48817,1
48818,1
48819,0
48820,0
48821,0
48822,0
48823,1
48824,1
48825,1
48826,1
48827,1
48828,1
48829,1
48830,1
48831,0
48832,0
48833,1
48834,1
48835,0
48836,1
48837,1
48838,1
48839,0
48840,1
48841,0
48842,1
48843,1
48844,0
48845,0
48846,1
48847,1
48848,0
48849,0
48850,1
48851,0
48852,0
48853,0
48854,1
48855,1
48856,0
48857,0
48858,1
48859,1
48860,1
48861,1
48862,0
48863,0
48864,1
48865,1
48866,0
48867,0
48868,1
48869,0
48870,1
48871,0
48872,0
48873,1
48874,0
48875,0
48876,1
48877,1
48878,1
48879,0
48880,0
48881,0
48882,0
48883,0
48884,1
48885,0
48886,0
48887,1
48888,1
48889,1
48890,0
48891,0
48892,0
48893,0
48894,1
48895,0
48896,1
48897,1
48898,1
48899,0
48900,0
48901,0
48902,0
48903,1
48904,0
48905,0
48906,1
48907,1
48908,1
48909,1
48910,0
48911,1
48912,0
48913,0
48914,0
48915,1
48916,1
48917,1
48918,1
48919,0
48920,1
48921,0
48922,0
48923,1
48924,0
48925,0
48926,0
48927,0
48928,0
48929,1
48930,1
48931,0
48932,1
48933,1
48934,1
48935,1
48936,0
48937,0
48938,0
48939,1
48940,0
48941,0
48942,0
48943,1
48944,0
48945,0
48946,1
48947,1
48948,0
48949,0
48950,0
48951,1
48952,0
48953,1
48954,1
48955,1
48956,1
48957,0
48958,0
48959,0
48960,0
48961,1
48962,1
48963,0
48964,1
48965,1
48966,0
48967,0
48968,1
48969,0
48970,0
48971,0
48972,1
48973,1
48974,0
48975,0
48976,1
48977,0
48978,1
48979,0
48980,1
48981,1
48982,1
48983,0
48984,0
48985,0
48986,0
48987,0
48988,1
48989,1
48990,0
48991,1
48992,0
48993,1
48994,0
48995,0
48996,0
48997,0
48998,1
48999,0
49000,0
49001,0
49002,0
49003,0
49004,1
49005,1
49006,0
49007,0
49008,0
49009,1
49010,0
49011,1
49012,0
49013,0
49014,1
49015,1
49016,0
49017,1
49018,0
49019,0
49020,1
49021,1
49022,1
49023,1
49024,0
49025,0
49026,1
49027,1
49028,1
49029,0
49030,0
49031,0
49032,1
49033,1
49034,1
49035,1
49036,1
49037,1
49038,1
49039,1
49040,1
49041,1
49042,1
49043,0
49044,1
49045,1
49046,1
49047,0
49048,0
49049,1
49050,0
49051,0
49052,1
49053,0
49054,0
49055,1
49056,1
49057,1
49058,1
49059,0
49060,1
49061,1
49062,0
49063,0
49064,0
49065,1
49066,0
49067,0
49068,0
49069,0
49070,0
49071,0
49072,0
49073,1
49074,1
49075,1
49076,1
49077,0
49078,0
49079,1
49080,1
49081,1
49082,1
49083,1
49084,1
49085,1
49086,1
49087,1
49088,1
49089,1
49090,0
49091,1
49092,1
49093,1
49094,0
49095,0
49096,0
49097,0
49098,1
49099,1
49100,0
49101,1
49102,1
49103,0
49104,0
49105,1
49106,1
49107,1
49108,1
49109,1
49110,1
49111,0
49112,1
49113,1
49114,0
49115,0
49116,1
49117,0
49118,1
49119,0
49120,1
49121,1
49122,0
49123,0
49124,0
49125,1
49126,0
49127,1
49128,0
49129,1
49130,0
49131,1
49132,0
49133,0
49134,0
49135,1
49136,0
49137,0
49138,1
49139,0
49140,1
49141,0
49142,1
49143,0
49144,1
49145,0
49146,0
49147,0
49148,0
49149,1
49150,0
49151,1
49152,1
49153,1
49154,1
49155,1
49156,1
49157,1
49158,1
49159,1
49160,1
49161,1
49162,0
49163,0
49164,0
49165,0
49166,1
49167,0
49168,0
49169,0
49170,1
49171,1
49172,0
49173,0
49174,1
49175,1
49176,0
49177,1
49178,0
49179,0
49180,1
49181,1
49182,0
49183,1
49184,0
49185,1
49186,0
49187,0
49188,0
49189,1
49190,1
49191,1
49192,1
49193,0
49194,1
49195,1
49196,1
49197,0
49198,0
49199,0
49200,1
49201,1
49202,1
49203,0
49204,0
49205,0
49206,0
49207,0
49208,0
49209,0
49210,0
49211,1
49212,0
49213,0
49214,0
49215,1
49216,1
49217,0
49218,0
49219,0
49220,0
49221,1
49222,1
49223,0
49224,0
49225,1
49226,1
49227,0
49228,1
49229,1
49230,0
49231,1
49232,1
49233,0
49234,1
49235,1
49236,1
49237,0
49238,0
49239,1
49240,0
49241,0
49242,1
49243,0
49244,1
49245,0
49246,0
49247,0
49248,0
49249,1
49250,0
49251,0
49252,0
49253,1
49254,1
49255,1
49256,1
49257,1
49258,1
49259,1
49260,1
49261,0
49262,0
49263,0
49264,0
49265,0
49266,0
49267,1
49268,0
49269,0
49270,1
49271,0
49272,1
49273,0
49274,1
49275,0
49276,1
49277,1
49278,1
49279,1
49280,0
49281,0
49282,1
49283,1
49284,1
49285,1
49286,0
49287,0
49288,0
49289,1
49290,0
49291,0
49292,0
49293,0
49294,0
49295,1
49296,0
49297,0
49298,0
49299,0
49300,0
49301,1
49302,1
49303,0
49304,1
49305,1
49306,1
49307,0
49308,1
49309,1
49310,1
49311,0
49312,1
49313,0
49314,0
49315,1
49316,1
49317,1
49318,0
49319,0
49320,1
49321,0
49322,0
49323,0
49324,1
49325,0
49326,0
49327,0
49328,1
49329,0
49330,0
49331,1
49332,1
49333,0
49334,1
49335,1
49336,1
49337,1
49338,1
49339,0
49340,0
49341,0
49342,1
49343,1
49344,0
49345,0
49346,0
49347,0
49348,1
49349,1
49350,0
49351,1
49352,1
49353,0
49354,0
49355,1
49356,1
49357,0
49358,0
49359,0
49360,0
49361,0
49362,0
49363,1
49364,0
49365,0
49366,0
49367,0
49368,0
49369,1
49370,1
49371,0
49372,1
49373,1
49374,1
49375,1
49376,1
49377,1
49378,0
49379,1
49380,1
49381,0
49382,0
49383,0
49384,1
49385,1
49386,1
49387,0
49388,1
49389,1
49390,1
49391,1
49392,0
49393,1
49394,1
49395,1
49396,0
49397,1
49398,1
49399,0
49400,1
49401,0
49402,1
49403,1
49404,0
49405,1
49406,0
49407,1
49408,1
49409,0
49410,1
49411,1
49412,1
49413,0
49414,1
49415,1
49416,0
49417,0
49418,1
49419,1
49420,1
49421,1
49422,0
49423,0
49424,1
49425,1
49426,1
49427,1
49428,0
49429,0
49430,0
49431,0
49432,1
49433,1
49434,1
49435,0
49436,1
49437,1
49438,0
49439,1
49440,0
49441,0
49442,1
49443,1
49444,0
49445,1
49446,0
49447,0
49448,0
49449,1
49450,1
49451,0
49452,0
49453,1
49454,0
49455,1
49456,1
49457,0
49458,1
49459,0
49460,0
49461,0
49462,0
49463,0
49464,1
49465,1
49466,0
49467,1
49468,1
49469,0
49470,0
49471,1
49472,1
49473,0
49474,0
49475,0
49476,1
49477,1
49478,1
49479,1
49480,0
49481,0
49482,1
49483,0
49484,0
49485,0
49486,1
49487,0
49488,0
49489,1
49490,0
49491,1
49492,1
49493,1
49494,0
49495,0
49496,0
49497,1
49498,1
49499,1
49500,1
49501,1
49502,1
49503,1
49504,1
49505,1
49506,0
49507,1
49508,0
49509,1
49510,0
49511,0
49512,1
49513,0
49514,0
49515,0
49516,1
49517,0
49518,0
49519,1
49520,0
49521,0
49522,0
49523,1
49524,0
49525,1
49526,0
49527,1
49528,0
49529,0
49530,0
49531,0
49532,0
49533,0
49534,1
49535,0
49536,0
49537,1
49538,0
49539,1
49540,1
49541,0
49542,0
49543,1
49544,1
49545,0
49546,0
49547,0
49548,0
49549,1
49550,0
49551,0
49552,0
49553,1
49554,0
49555,1
49556,1
49557,1
49558,0
49559,0
49560,0
49561,0
49562,1
49563,0
49564,1
49565,1
49566,1
49567,0
49568,1
49569,1
49570,1
49571,0
49572,0
49573,0
49574,1
49575,1
49576,1
49577,0
49578,1
49579,1
49580,0
49581,0
49582,1
49583,1
49584,1
49585,1
49586,1
49587,0
49588,1
49589,0
49590,0
49591,1
49592,0
49593,0
49594,0
49595,0
49596,0
49597,1
49598,1
49599,1
49600,0
49601,1
49602,1
49603,0
49604,0
49605,1
49606,1
49607,0
49608,0
49609,1
49610,0
49611,0
49612,1
49613,1
49614,0
49615,0
49616,0
49617,0
49618,0
49619,1
49620,1
49621,1
49622,0
49623,1
49624,0
49625,1
49626,1
49627,0
49628,1
49629,0
49630,0
49631,0
49632,1
49633,1
49634,1
49635,1
49636,1
49637,1
49638,0
49639,1
49640,0
49641,1
49642,0
49643,1
49644,1
49645,1
49646,1
49647,1
49648,1
49649,1
49650,1
49651,1
49652,0
49653,1
49654,1
49655,0
49656,1
49657,0
49658,0
49659,1
49660,0
49661,0
49662,1
49663,1
49664,1
49665,1
49666,1
49667,0
49668,1
49669,1
49670,1
49671,1
49672,0
49673,1
49674,0
49675,1
49676,1
49677,1
49678,1
49679,1
49680,1
49681,1
49682,0
49683,0
49684,0
49685,1
49686,0
49687,0
49688,1
49689,0
49690,0
49691,1
49692,1
49693,1
49694,1
49695,1
49696,0
49697,1
49698,0
49699,0
49700,0
49701,0
49702,0
49703,0
49704,1
49705,0
49706,1
49707,0
49708,1
49709,1
49710,1
49711,0
49712,1
49713,1
49714,0
49715,1
49716,1
49717,0
49718,1
49719,1
49720,0
49721,0
49722,0
49723,0
49724,0
49725,0
49726,0
49727,0
49728,0
49729,0
49730,1
49731,1
49732,1
49733,0
49734,1
49735,1
49736,1
49737,0
49738,1
49739,0
49740,1
49741,1
49742,1
49743,1
49744,0
49745,0
49746,0
49747,0
49748,0
49749,0
49750,0
49751,0
49752,1
49753,0
49754,1
49755,0
49756,0
49757,1
49758,0
49759,1
49760,1
49761,0
49762,1
49763,0
49764,0
49765,0
49766,0
49767,1
49768,0
49769,1
49770,1
49771,1
49772,0
49773,1
49774,0
49775,1
49776,0
49777,1
49778,1
49779,1
49780,1
49781,1
49782,0
49783,0
49784,0
49785,0
49786,0
49787,0
49788,0
49789,1
49790,0
49791,1
49792,1
49793,0
49794,1
49795,0
49796,1
49797,0
49798,0
49799,1
49800,1
49801,0
49802,0
49803,1
49804,0
49805,0
49806,0
49807,1
49808,1
49809,1
49810,0
49811,1
49812,0
49813,0
49814,1
49815,0
49816,0
49817,1
49818,1
49819,1
49820,1
49821,0
49822,1
49823,1
49824,0
49825,1
49826,0
49827,1
49828,0
49829,1
49830,1
49831,0
49832,1
49833,0
49834,1
49835,1
49836,0
49837,1
49838,0
49839,1
49840,1
49841,0
49842,0
49843,0
49844,0
49845,1
49846,0
49847,1
49848,1
49849,0
49850,0
49851,1
49852,1
49853,0
49854,1
49855,0
49856,0
49857,1
49858,0
49859,0
