order_item_id,pred2
57733,0.1125
74269,0.5466875000000002
93601,0.78175
91856,0.20181249999999987
85265,0.21939583333333335
5654,0.7218333333333335
26222,0.7404791666666669
4400,0.8009791666666668
29722,0.8101666666666667
35714,0.21479166666666674
62999,0.45835416666666684
94891,0.7275416666666665
1839,0.13777083333333334
3205,0.19570833333333332
71042,0.865833333333333
22336,0.45983333333333326
7489,0.5706666666666667
56511,0.8112916666666667
96038,0.8039375
1598,0.8205833333333333
1077,0.26908333333333334
19285,0.7409583333333335
63127,0.4949375
13864,0.23016666666666669
51334,0.83377083333333335
27581,0.6302916666666668
90708,0.8244166666666665
33342,0.7667708333333332
64163,0.27679166666666677
51469,0.7759583333333328
6765,0.12152083333333336
39673,0.10893749999999999
67354,0.2036041666666667
51300,0.8284791666666668
60457,0.28558333333333336
8144,0.8160625000000005
45090,0.2578541666666666
88704,0.2270625000000001
76577,0
80352,0.5748541666666668
85348,0.7997708333333331
62170,0.4051458333333332
19204,0.8397708333333336
46127,0.8566875
74548,0.8219791666666666
6937,0.8375208333333335
89755,0.8232708333333334
83851,0.5644166666666668
15856,0.5821666666666666
53796,0.24472916666666664
83489,0.4993333333333335
37430,0.2957083333333333
4736,0.2243541666666666
14766,0.2189374999999999
93421,0.21237500000000004
30965,0.8598958333333334
20685,0.8765833333333332
41048,0.7214166666666667
88808,0.4352708333333333
30838,0.1381666666666667
85656,0.21400000000000008
56010,0.7715833333333335
58018,0.2525416666666666
74231,0.8288124999999998
35545,0.19425
93132,0.19402083333333334
32859,0.11499999999999998
45029,0.10687499999999997
38011,0.8515208333333336
55022,0.8562500000000004
88734,0.1933750000000001
22338,0.23941666666666667
39287,0.2821041666666667
55753,0.8122500000000004
65307,0.2648125
51220,0.23924999999999993
38725,0.20702083333333327
28874,0.33037500000000003
1367,0.23731250000000004
80663,0.7505208333333332
49494,0.2985208333333333
86274,0.8117708333333333
85286,0.8392708333333333
87044,0.2355416666666668
47174,0.21618749999999995
66692,0.7614791666666667
47779,0.2513541666666667
87259,0.7968958333333335
90792,0.30652083333333335
68465,0.7886875000000001
33457,0.7450625000000002
11041,0.8217083333333334
82732,0.8310208333333337
68033,0.8307916666666665
47610,0.8253125000000001
23465,0.7990833333333331
14161,0.8166250000000003
7573,0.19041666666666668
38496,0.742895833333333
37191,0.7946458333333338
21596,0.3149166666666665
44956,0
35724,0.5277708333333332
74899,0.5710624999999999
65199,0.8311875000000003
63203,0.18779166666666675
69315,0.1810416666666667
53803,0
41126,0.0025
84018,0
92882,0.2532083333333335
32391,0.2520416666666666
49175,0.7185416666666667
57884,0.7395208333333337
27549,0.22624999999999992
81227,0.448625
21561,0.12745833333333337
63844,0.7955000000000001
18297,0.8732916666666668
99881,0.48435416666666675
73887,0.00125
92296,0.2854166666666667
50296,0.7651875000000002
90367,0.18602083333333336
36093,0.19827083333333345
53103,0.8583541666666668
70268,0.669666666666667
82058,0.9022291666666667
4592,0.23954166666666676
21733,0.3044583333333332
10531,0
90263,0.7951874999999997
85703,0.15722916666666667
82608,0.6318333333333334
3452,0.8517083333333333
41273,0.42533333333333334
56975,0.17889583333333328
75994,0.7585208333333335
76117,0.19908333333333336
39357,0.5355624999999999
90335,0.16318750000000004
28473,0.24654166666666666
2069,0.8128541666666667
32865,0.27989583333333345
70545,0.39160714285714276
80287,0.5093154761904762
15455,0.8013541666666666
59564,0.8210624999999995
23281,0.7870208333333332
96891,0.7969999999999999
32248,0.8628749999999998
69516,0.8758541666666666
866,0.7819375000000002
26531,0.8402083333333337
78537,0.8464375
319,0.2572916666666666
79601,0.7502291666666668
80126,0.24285416666666673
93642,0.29437499999999994
86593,0.8979583333333332
60328,0.8412083333333336
91582,0.8535416666666668
70540,0.8270833333333332
14392,0.22283333333333333
99964,0.19197916666666665
20137,0.8365000000000002
27478,0.6069166666666669
63056,0.7861666666666665
83752,0.22031250000000008
48770,0.7178333333333333
36719,0.7759375000000002
89472,0.7404999999999999
65650,0.8623541666666668
6679,0.6498541666666668
63893,0.09545833333333331
60770,0.21625000000000008
79960,0.2872499999999999
49769,0.7659791666666667
94995,0.001875
91069,0.20139583333333333
75790,0.22181250000000005
98669,0.1765000000000001
72008,0.16062500000000005
91447,0.3213333333333333
66605,0.4517291666666665
4552,0.26247916666666665
28557,0.5008541666666668
67117,0.7754374999999998
93252,0.5529166666666672
41556,0.8476875000000003
87653,0.8447916666666668
60142,0.25900000000000006
57342,0.8360625
62803,0.8311041666666666
81453,0.5998333333333333
12830,0.1733125
48338,0.2723541666666667
10722,0.24856250000000002
70025,0.4793333333333333
17475,0.23093750000000007
23382,0.08441666666666672
18599,0.7987499999999998
28728,0.7979166666666666
47929,0.17835416666666667
77373,0.8959999999999998
83250,0.769375
35872,0.47937499999999994
85571,0.1874583333333333
26965,0.5462708333333334
37188,0.9000624999999998
88782,0.5997916666666666
87249,0.6011666666666667
91161,0.41529166666666656
22956,0.7842291666666672
36067,0.12241666666666669
55861,0.0033750000000000004
2957,0.5525416666666668
14708,0.15452083333333333
68390,0.22854166666666664
89197,0.7790208333333333
49930,0.2520416666666667
30958,0.22872916666666657
51764,0.23347916666666674
83976,0.0015625
78198,0.7730208333333336
36610,0.22025000000000003
94170,0.6830208333333332
50864,0.8035416666666667
49103,0.3897708333333334
57714,0.7405833333333337
69116,0.5952500000000005
98163,0.24422916666666672
78521,0.013624999999999998
72897,0.235125
95780,0.14585416666666667
10403,0.14485416666666664
73421,0.20347916666666666
81300,0.7252708333333332
81636,0.7911666666666669
51860,0.30947916666666664
809,0.25454166666666667
55521,0.6632708333333336
38901,0.6923749999999999
98332,0.15187500000000004
11963,0.17760416666666667
85372,0.33072916666666663
97172,0.3723541666666668
74778,0.22804166666666664
30957,0.5540416666666667
14248,0.5471041666666668
52765,6.25e-4
61712,0.0037916666666666667
7364,0.7968541666666666
36255,0.4939791666666668
53755,0.0035416666666666665
2245,0.8011666666666667
56169,0.8435208333333334
56263,0.8422708333333334
3544,0.5689583333333333
11494,0.1897291666666668
78358,0.8095208333333334
90445,0.2554791666666666
9285,0.2448125000000001
34317,0.2501666666666667
79824,0.36583333333333323
29638,0.790583333333333
26087,0.8245416666666666
2613,0.8129166666666667
79106,0
43751,0.26937500000000003
2308,0.8016874999999996
91530,0.6066249999999999
65204,0.16616666666666668
66404,0.18491666666666665
63919,0.13383333333333336
12256,0.6205833333333336
15253,0.3683958333333331
16367,0.7291666666666667
72098,0.23366666666666658
27020,0.6182708333333333
13493,0.8094999999999998
96115,0.233875
83671,0.49670833333333336
52788,0.5770000000000003
39327,0.11258333333333334
29056,0.8252291666666668
85125,0.8353333333333335
64537,0.843875
55065,0.8591875
89567,0.00875
61183,0.873854166666667
26023,0.26445833333333335
69285,0.8171041666666664
74136,0.8390625
63637,0.8471666666666668
23472,0.7943750000000002
87107,0.8119791666666668
53663,0.17072916666666665
11459,0.43256250000000007
90887,0.5980624999999999
90601,0.8153541666666668
96300,0.8303541666666662
99024,0.805125
53535,0
35235,0.6215833333333333
96696,0.7934791666666666
58355,0.7508958333333331
33489,0.8098124999999996
45113,0.7956041666666668
61769,0.8763124999999999
95521,0.5302916666666665
73278,0.3300208333333333
77477,0.17699999999999996
95762,0.8238125000000001
71315,0.17916666666666664
16707,0.7133124999999997
58257,0.7865208333333333
32301,0.30797916666666664
6511,0.28985416666666663
11847,0.7871041666666666
68685,0.7607291666666666
31885,0.2632499999999998
74506,0.24685416666666676
49866,0.18272916666666666
62275,0.13360416666666666
9083,0.8167500000000003
35133,0.2894583333333333
40055,0.7240833333333334
361,0.3610625
81169,0.2267916666666666
56352,0.2595
38964,0.8327708333333333
14036,0.7764374999999997
28806,0.18552083333333336
87714,0.18585416666666668
54026,0.23166666666666658
3053,0.5325624999999999
28705,0.19975
84934,0.20385416666666675
521,0.2604583333333334
42150,0.26743750000000005
74343,0.8142291666666667
68305,0.8132708333333335
22738,0.25589583333333343
67388,0.81025
73256,0.7644999999999997
62105,0.2205
40661,0.6567291666666668
62723,0.8312291666666668
13119,0.7575
82483,0.8616874999999999
69117,0.5241874999999999
4523,0.18962500000000004
10733,0.10045833333333333
63488,0.7977499999999996
90557,0.212125
18983,0.22591666666666668
91994,0.2472291666666667
98259,0.10568750000000002
76940,0.4512083333333333
13946,0.6468333333333334
21846,0.2026666666666667
89340,0.16106249999999997
59914,0.46856249999999994
4795,0.18741666666666668
11984,0.2815
76357,0.802729166666667
78048,0.10629166666666669
8352,0.8938124999999997
48270,0.8644999999999999
24222,0.7856041666666665
54747,0.6609375000000002
70118,0.25804166666666684
68554,0.0904375
72290,0.8204791666666668
22748,0.7340833333333334
53895,0.00125
63234,0.00125
61332,0.74939583333333315
37831,0.804145833333333
20054,0.2695000000000001
55515,0.00125
72683,0.18652083333333336
56200,0.7937708333333334
32055,0.15729166666666664
4602,0.829020833333333
31472,0.32662499999999994
9661,0.7119583333333334
33090,0.8389583333333337
42691,0.7802291666666669
34321,0.8582083333333332
98282,0.2705833333333333
91951,0.7734583333333335
52592,0.29097916666666673
83822,0.3232500000000001
7527,0.8777291666666666
78763,0.6409166666666667
46014,0.820125
22257,0.681854166666667
66201,0.36814583333333345
34603,0.3103541666666665
73501,0.6326458333333335
69458,0.8170625
47308,0.8281249999999996
80299,0.745729166666667
74460,0.6059583333333333
5013,0.8098750000000001
8792,0.20202083333333326
58921,0.2663541666666667
20870,0.14345833333333333
26803,0.1418958333333333
11908,0.3332083333333331
46673,0.8149583333333332
51269,0.7293541666666666
63457,0.3599375000000001
24119,0.8354791666666667
94947,0.7526041666666667
17370,0.8063125
12496,0.2132291666666666
55998,0.3845000000000001
18208,0.17320833333333335
76718,0.09735416666666667
61815,0.29833333333333323
38606,0.7425208333333332
57953,0.7567916666666669
5116,0.20314583333333336
75109,0.7075833333333331
37934,0.3163958333333333
94255,0.7821458333333335
17027,0.28027083333333336
83633,0.7691666666666667
6398,0.7855624999999997
30706,0.5063124999999998
55460,0.8147291666666667
89368,0.7773958333333337
82411,0.8181666666666665
58435,0.2794791666666667
30613,0
89406,0.4763958333333331
52956,0.7066041666666666
64049,0.7451041666666665
93798,0.6363333333333334
90596,0.32370833333333343
93712,0.8423750000000001
49961,0.6306458333333331
17614,0.2611249999999999
50113,0.24039583333333336
3328,0.1940208333333333
70309,0.1726458333333333
21058,0.20785416666666667
65665,0.21233333333333315
9787,0.5086041666666667
91122,0.2407083333333333
25464,0.4008124999999999
14660,0.7944166666666667
94085,0.8171458333333331
37694,0.21310416666666665
93223,0.5049791666666666
15948,0.5081666666666667
77267,0.24274999999999994
38540,0.8429791666666665
49285,0.8370624999999999
61942,0.8288333333333334
94705,0.7732291666666664
71418,0.7777083333333333
18607,0.8091041666666666
55529,0.8442500000000002
14657,0.7829999999999999
21906,0.7253333333333332
57075,0.23952083333333335
36916,0.21243749999999995
86223,0.3476458333333333
37884,0.5129791666666668
41028,0.9001666666666669
39833,0.8466458333333334
88492,0.22866666666666663
31945,0.8299374999999999
28576,0.2762916666666667
79071,0.8446041666666669
81953,0.16279166666666664
52218,0.7983333333333333
82832,0.20302083333333332
19302,0.18947916666666667
56836,0.14377083333333338
61694,0.2240416666666666
67814,0.7777083333333331
30612,0.8545208333333335
244,0.6087083333333334
18366,0.28958333333333336
50662,0.00375
17848,0.867375
27032,0.8920833333333335
62078,0.5140833333333333
67077,0.24356250000000013
14599,0.8240208333333334
31727,0.6686458333333334
57347,0.8625625000000001
61275,0.5916666666666665
91558,0.003125
8203,0.19260416666666674
72631,0.8268541666666666
35441,0.7740208333333338
25299,0.8285416666666666
32542,0.8267708333333335
10640,0.8629375
39195,0.8789791666666664
32280,0.8134791666666668
69240,0.8425208333333335
99193,0.8491249999999998
84193,0.2337499999999999
73005,0.5630208333333332
90103,0.32593750000000005
70028,0.16935416666666672
45338,0.21331250000000015
47594,0.7811458333333333
1193,0.447861111111111
6857,0.23095833333333332
17762,0.859791666666667
36152,0.8539999999999999
45149,0.27020833333333333
10223,0.8316666666666666
52070,0.5879166666666668
39136,0.8027291666666665
10774,0.8682291666666666
94814,0.8449791666666665
60342,0.7952291666666669
85923,0.46497916666666683
52383,0.6939375000000001
8332,0.15797916666666667
91988,0.8228124999999998
78283,0.7789791666666663
28601,0.32739583333333333
73976,0.22647916666666681
80215,0.1440833333333333
16518,0.46837500000000015
45544,0.21279166666666668
27452,0.3796041666666667
87590,0.22385416666666663
95872,0.23612499999999997
39751,0.809083333333333
38315,0.8103541666666669
86079,0.4998541666666669
92465,0.7468750000000004
71122,0.6264166666666667
91685,0.8219999999999998
83665,0.6310625000000002
15441,0.18514583333333343
50528,0.3118125
59632,0.5566458333333333
10063,0.10316666666666664
43681,0.7960833333333334
42522,0.7654791666666668
77827,0.2641041666666667
42987,0.2567499999999999
15929,0.602
62446,0.6316041666666665
26567,0.8587916666666667
14242,0.8563125
65210,0.8236250000000002
18884,0.2672291666666667
82600,0.7356666666666668
11895,0.18879166666666675
93444,0.27447916666666655
97862,0.1900208333333333
49364,0.19943750000000005
60820,0.7302291666666669
92760,0.7607499999999999
95920,0.8185833333333333
90435,0.22264583333333346
91033,0.22116666666666662
11750,0.8502916666666667
14878,0.5707916666666666
81425,0.7949166666666666
84029,0.7160833333333333
47901,0.8538958333333332
37414,0.5523541666666665
32999,0.8284583333333336
78371,0.44058333333333344
39224,0.17037500000000005
54718,0.8055625
56492,0.8331458333333331
6170,0.23431250000000006
31993,0.6957083333333333
2489,0.22872916666666657
77770,0.36018750000000005
61751,0.6918750000000001
81746,0.4574375
10441,0.4856458333333332
43197,0.8008749999999997
4930,0.19368749999999996
41210,0.8110208333333333
86849,0.46143750000000006
35526,0.24333333333333326
96557,0.7943958333333334
64195,0.8465416666666664
10003,0.2610833333333334
26011,0.23722916666666674
20157,0.24727083333333325
63699,0.2147916666666667
7918,0.2065833333333334
73610,0.39566666666666656
38930,0.21920833333333337
86608,0.8217083333333328
69416,0.8231041666666666
4632,0.6538958333333332
29535,0.8694375
11974,0.7828541666666667
25757,0.8415833333333338
83863,0.29135416666666664
31789,0.15306250000000002
8625,0.8302499999999998
47882,0.818020833333333
74521,0.26312499999999994
44401,0.07935416666666668
44638,0.18395833333333328
38213,0.5215
47774,0.5231041666666665
149,0
89908,0.7944999999999999
38071,0.8417291666666668
65610,0.4695833333333334
544,0.7592291666666668
98379,0.7549166666666665
23812,0.42077083333333326
26301,0
69825,0.23837500000000003
61110,0.13712500000000008
50661,0.13443750000000004
30789,0
44551,0.7659791666666669
89030,0.52825
67838,0.2666666666666667
85528,0.13822916666666668
73150,0.2397916666666666
83368,0.25047916666666675
55914,0.27227083333333346
87919,0
1626,0.24420833333333333
53231,0.7258541666666666
53021,0.7463333333333331
72747,0.22018750000000004
92115,0.7033749999999998
20575,0.8334166666666667
94231,0.8054583333333334
86856,0.7520625000000004
28123,0.7733125000000003
1659,0.2651874999999999
7160,0.8429166666666665
21097,0.8254999999999998
63094,0.32793749999999994
10545,0.7751250000000001
82054,0.3116458333333333
88005,0.2653958333333335
18745,0.3097083333333334
70312,0.23677083333333332
7436,0
22903,0.7895208333333337
3381,0.79
45603,0.19835416666666664
71231,0.38533333333333336
57262,0.15772916666666667
31143,0.13466666666666666
25775,0.22202083333333333
8475,0
5815,0.7399166666666669
95530,0
45974,0.6670833333333335
55658,0.2408124999999999
57313,0.20756250000000004
34929,0.0028125
34521,0.8625833333333333
88594,0.46020833333333333
65106,0.7674791666666669
68195,0.20987499999999998
50037,0.7999375000000001
62183,0.7840208333333334
94765,0.2159583333333334
23238,0.2841666666666666
6183,0.8052708333333334
40252,0.7839791666666669
66624,0.7313541666666664
56731,0.18606249999999996
58222,0.29070833333333324
51523,0.7325416666666669
23047,0.1958750000000001
18019,0.7511458333333332
62786,0.8282083333333334
42914,0.22012499999999993
24517,0.8139166666666664
71921,0.28564583333333315
71588,0.7345833333333335
16049,0.8390625000000002
74039,0.16441666666666666
70717,0.18700000000000003
56822,0.24306250000000007
6631,0.00125
71706,0.33641666666666675
61476,0.7092083333333332
99932,0.2053125
34417,0.5140625000000001
22908,0.7215625000000004
36201,0.8090624999999999
11994,0.23481249999999992
7513,0.8284583333333332
47141,0.6195833333333334
12390,0.7597708333333335
69453,0.8120625000000002
85223,0.8316874999999996
21557,0.2196875
90831,0.14779166666666665
26448,0.7102500000000002
7298,0.7962499999999997
67412,0.16443749999999993
25804,0.7002708333333335
38192,0.6568958333333336
22452,0.11800000000000002
32861,0.6700833333333333
5469,0.3368333333333333
93581,0.7608541666666666
53601,0.07410416666666668
96180,0.6065624999999999
59806,0.8098124999999996
84350,0.6454583333333336
70339,0.3046666666666667
38182,0.12956250000000002
96426,0.0034999999999999996
85591,0.791875
4178,0.17925000000000002
84626,0.2906458333333333
81185,0.2959791666666667
55534,0.12872916666666664
11514,0.1815416666666666
6113,0.1267916666666667
32014,0.08497916666666665
14500,0.8271666666666667
15941,0.49989583333333326
66647,0.25629166666666664
46433,0.5989375
35932,0.5223749999999999
40954,0.7855416666666669
87331,0.5990208333333336
59660,0.45283333333333353
62974,0.8367916666666667
55106,0.7798125
57007,0.13793750000000002
11436,0.16189583333333327
4867,0
31479,0.2445000000000001
39941,0.7944166666666668
7123,0.21252083333333338
75311,0.5793333333333333
92563,0
44121,0.2434166666666665
5954,0.5563125
89019,0.49395833333333344
21722,0.8235000000000001
9339,0.7853541666666668
68435,0
57184,0.23260416666666675
56865,0.1940000000000001
65327,0.19014583333333335
24158,0.8033333333333331
77156,0.8444166666666666
3554,0.8236874999999998
43801,0.7940624999999999
76538,0.595
93833,0
60032,0.2525833333333334
7338,0.8724583333333332
18121,0.763395833333333
40807,0.6677916666666667
73638,0.8196249999999996
45613,0.7856875000000001
33122,0.21025
7419,0.10235416666666666
91094,0.20787499999999995
6628,0.8533333333333334
28752,0.33220833333333333
37112,0.8497083333333336
37448,0.8202916666666664
82084,0.5306875000000001
74476,0.5856250000000001
64710,0.2635833333333333
96848,0.8109583333333332
3680,0.25939583333333327
96358,0.8391458333333337
15981,0.8125833333333332
45388,0.8355625000000001
39872,0.3200416666666666
27300,0.27195833333333325
99544,0.5156041666666668
62977,0.5746666666666665
2272,0
25400,0.001875
92845,0.7039583333333335
83352,0.8686458333333336
55592,0.2906041666666668
8677,0.8504374999999997
54103,8.333333333333333e-4
43561,0.8768958333333332
1114,0.6850416666666668
70422,0.7913541666666667
32796,0.21764583333333334
35938,0.8694791666666662
41763,0.8967708333333332
56339,0.2728333333333333
26064,0.002375
3342,0.2409583333333333
25531,0.7745625000000002
26175,0.9181458333333332
95136,0.9046041666666664
75715,0.1850416666666667
93024,0.2389166666666667
51225,0.8420833333333332
69469,0.3885000000000002
34974,0.8631250000000001
92456,0
37103,0.28554166666666675
74563,0.7995833333333335
56347,0.7798958333333332
31423,0.27206250000000004
12756,0.7744791666666672
30721,0.8153749999999995
26205,0.2668125
9513,0.6142291666666666
64819,0.8544583333333334
58697,0.7667083333333332
21045,0
83099,0.7878124999999998
25962,0
66252,0.8238125
86122,0
62128,0.24489583333333342
33667,0.6389791666666667
79779,0.23804166666666668
74185,0.7841041666666662
25085,0.1700625
46951,0.14995833333333342
27786,0.819791666666667
84259,0.49120833333333364
12266,0.25495833333333345
22410,0.7505833333333334
49777,0.5563333333333335
82799,0.5794583333333335
98,0.23945833333333333
48672,0.8094166666666667
7983,0.8001458333333329
7424,0.8102291666666666
92028,0.6465000000000002
79684,0.8267916666666665
38547,0.81675
75956,0.7829861111111112
37904,0.763520833333334
53719,0.1552916666666667
12930,0.6366458333333335
6907,0.7581458333333333
47428,0.852333333333333
95751,0.40814583333333354
23391,0.09358333333333337
66860,0.21875
71569,0.22158333333333335
84252,0.31710416666666663
51400,0.5777083333333338
10431,0.7858958333333332
50239,0.8307708333333333
8521,0.8107708333333334
64490,0.7642083333333334
19919,0.5893125000000001
39409,0.2138958333333333
2499,0.8556041666666665
9455,0.8301875
1608,0.8512083333333331
68834,0.21956249999999994
66955,0.32952083333333343
42144,0.49200000000000016
57485,0.8032708333333332
89776,0.16718750000000004
69898,0.8012916666666666
58398,0.8364999999999995
12944,0
31701,0.3209166666666665
17708,0
95279,0.8339583333333331
87187,0.7391041666666668
26458,0.31199999999999994
4300,0.2453541666666667
35571,0.1099791666666667
80119,0.7613958333333335
46947,0.7250208333333339
88475,0.6920208333333336
11678,0.4949166666666665
69030,0.8421666666666664
55344,0.8237083333333335
19365,0.8426666666666666
60343,0.8757916666666666
56952,0.3240208333333333
15335,0.260375
79692,0.8141041666666666
65514,0
32755,0.15422916666666672
55945,0.27897916666666656
66154,0.5508541666666666
21406,0.20737500000000011
36500,0.20435416666666661
95588,0.19497916666666673
22210,0.1355416666666667
90562,0.24475000000000002
23694,0.22695833333333332
31611,0.42462499999999975
8732,0.32162499999999994
25534,0.800291666666667
67948,0.2211666666666667
92397,0.19739583333333338
52760,0.2544374999999999
13417,0.2975416666666668
4316,0.1939583333333333
9974,0.47541666666666665
77068,0.10058333333333336
25445,0.14364583333333336
99191,0.3393125000000001
36585,0.04877083333333333
52034,0.04914583333333332
30147,0.19356250000000005
27712,0.5780833333333332
23564,0.30233333333333334
77377,0.7601458333333335
8509,0.8157916666666662
20928,0.27925
33170,0.20670833333333344
15917,0.8589791666666668
5457,0.5642916666666666
35104,0.8333749999999998
26366,0.8618541666666666
13611,0.0894583333333333
29472,0.18154166666666677
26690,0.12379166666666669
17649,0
65654,0.20208333333333323
74451,0.7940416666666665
84829,0.20537500000000006
84202,0.26822916666666663
19976,0.21568749999999998
59804,0.29599999999999993
70470,0.2312708333333334
23745,0.26156250000000003
76977,0.6056458333333331
86954,0.8598958333333335
7570,0.8244166666666669
88110,0.6751041666666664
23868,0.8361458333333333
40037,0.33362499999999995
21255,0.7295833333333335
89872,0.8433750000000002
30702,0
91576,0.5780416666666666
83286,0.7952291666666667
57545,0.6418958333333332
35154,0
53305,0
77967,0
54449,0.7607708333333336
34833,0.24568749999999998
91230,0.7732708333333335
29597,0.45939583333333334
74684,0
78799,0.2030416666666667
22035,0.34677083333333303
28216,0.26747916666666655
23013,0
3231,0
76164,0.6334791666666666
62743,0.2576666666666666
14720,0.30443750000000014
65812,0.17822916666666672
77755,0.4992083333333335
10410,0.7967499999999997
49743,0.7973333333333332
48018,0.6953333333333335
84960,0.004520833333333333
47311,0.8919375
80910,0
36492,0.8301666666666666
32268,0.11783333333333337
51368,0.650729166666667
78493,0.17983333333333335
27263,0
46089,0.6227291666666669
8546,0.27960416666666665
87893,0
32620,0.8262291666666662
89410,0.8064375000000003
1130,0
12003,0.7851041666666668
21158,0.2332083333333334
73433,0.6252916666666667
83320,0.7530416666666672
57386,0.8044166666666668
81513,0.6008958333333334
14212,0
59322,0.767125
21493,0.17202083333333337
84799,0.6712083333333334
14851,0.8431041666666665
24742,0
56179,0.8528333333333334
65110,0.6399583333333334
93823,0.7470624999999997
62294,0.8693958333333334
75218,0.8681250000000003
58967,0.5987708333333333
42118,0.7176666666666668
67650,0.003645833333333333
59912,0.12512500000000004
45873,0.6409375000000002
12995,0.2957708333333334
41289,0.8124791666666666
44657,0.16287500000000005
78948,0.6957083333333333
84579,0.3885833333333333
71859,0.3683333333333333
86631,0.83075
71898,0.5756666666666667
85389,0.5884583333333334
99990,0.2888958333333333
62450,0.8006250000000001
73948,0.0055208333333333325
10011,0.25397916666666676
96132,0.8449999999999995
22517,0.15154166666666669
91666,0.4664583333333336
10124,0.44797916666666643
23898,0.6701249999999999
43373,0.26406250000000014
2494,0.582541666666667
86819,0
27308,0.0882916666666667
55362,0.13514583333333333
84356,0.1963541666666667
78866,0.6522916666666667
8911,0.7799999999999998
39021,0.8278541666666661
80956,0.15045833333333342
7461,0
15017,0.8226875000000001
49429,0.23558333333333323
94073,0.8462083333333333
22565,0.8948958333333333
36198,0.12787500000000002
33408,0.24662499999999998
49062,0.12689583333333335
55698,0.7863541666666666
94413,0.8088333333333333
36822,0.02533333333333333
35672,0.8796458333333332
68216,0.1884583333333333
69505,0.7967916666666669
30748,0.26408333333333334
51668,0
93127,0.821125
53516,0.7872291666666668
97403,0.2195
76423,0.8375416666666667
24138,0.1331666666666667
70694,0.07154166666666667
93088,0.5114791666666667
24422,0.7204166666666667
34517,0.8686041666666668
31360,0
36320,0
7783,0.8737708333333332
12053,0.8408124999999997
17393,0.8347708333333336
33715,0.8370000000000002
5496,0.8045625000000003
82984,0.12254166666666665
47264,0.7542916666666664
97978,0.21087500000000006
42184,0.26195833333333324
22312,0.7727291666666664
9553,0.8549583333333329
91211,0.8390625
40419,0.8399791666666668
94667,0.5793125
2866,0.5403333333333333
71580,0.3289583333333333
80737,0.42347916666666663
16466,0.7570416666666668
92374,0.6541875000000001
99389,0.37804166666666655
43843,0.635875
63285,0.2494374999999999
83727,0.8226041666666665
287,0.49793750000000025
98824,0.27214583333333325
59291,0.7000416666666667
56185,0.7911666666666666
46527,0.2446041666666668
43139,0.8236874999999998
31017,0.676
24800,0.8248125000000001
84993,0.8643749999999999
84811,0.5019791666666668
77682,0.23358333333333334
634,0.8417500000000001
72782,0.29260416666666667
69545,0.8047291666666665
18757,0.7712916666666668
4660,0.6222916666666665
